# HOSTRADA weather file for IDA ICE
# Columns: Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
# Units: - - h degC % W/m2 W/m2 deg m/s W/m2
Month Day Hour DryBulb_C RelHum_pct DirectNormal_W_m2 DiffuseHorizontal_W_m2 WindDir_deg WindSpeed_m_s GlobalHorizontal_W_m2
7 21 13 22.000 76.500 1.185 106.931 290.000 3.000 107.900
7 21 14 20.900 86.700 1.421 120.998 275.000 2.500 122.200
7 21 15 20.900 93.200 1.656 128.818 301.000 3.000 130.200
7 21 16 20.300 93.900 1.406 111.796 304.000 4.000 112.900
7 21 17 20.000 93.800 2.470 131.966 292.000 5.900 133.700
7 21 18 19.600 92.800 1.428 84.459 255.000 4.700 85.300
7 21 19 18.500 92.800 1.421 65.054 303.000 6.000 65.700
7 21 20 16.200 96.100 1.528 45.729 288.000 5.400 46.200
7 21 21 15.700 98.600 2.908 32.536 297.000 5.300 33.000
7 21 22 15.500 98.500 0.000 11.000 302.000 4.100 11.000
7 21 23 15.600 98.200 0.000 0.000 303.000 3.100 0.000
7 21 24 15.500 98.200 0.000 0.000 286.000 2.400 0.000
7 22 1 15.500 98.300 0.000 0.000 256.000 2.500 0.000
7 22 2 15.700 98.100 0.000 0.000 270.000 1.900 0.000
7 22 3 15.500 98.400 0.000 0.000 262.000 1.600 0.000
7 22 4 15.400 99.000 0.000 0.000 281.000 1.300 0.000
7 22 5 16.000 99.100 0.000 0.000 227.000 1.500 0.000
7 22 6 16.100 99.100 0.000 0.000 211.000 1.600 0.000
7 22 7 16.100 99.100 0.033 2.097 232.000 2.200 2.100
7 22 8 16.600 98.700 3.344 52.693 253.000 3.100 53.500
7 22 9 16.700 97.400 78.577 172.460 243.000 3.000 203.100
7 22 10 17.700 91.700 232.673 230.139 247.000 4.200 353.600
7 22 11 18.600 83.500 145.941 294.578 262.000 4.700 390.000
7 22 12 19.700 78.400 140.361 338.664 261.000 5.700 444.100
7 22 13 20.300 74.100 460.578 278.368 257.000 5.800 654.200
7 22 14 20.800 71.200 35.641 344.224 256.000 5.500 374.300
7 22 15 17.500 82.000 5.455 231.256 221.000 3.900 235.800
7 22 16 19.500 91.000 78.189 346.519 246.000 4.000 407.800
7 22 17 19.400 85.200 366.453 268.739 275.000 3.300 525.200
7 22 18 20.700 77.600 564.440 170.652 299.000 4.300 501.900
7 22 19 20.400 73.700 11.689 155.111 193.000 4.400 160.400
7 22 20 19.700 76.500 38.845 126.119 293.000 1.600 138.000
7 22 21 19.400 77.800 39.599 64.883 241.000 3.400 71.100
7 22 22 17.900 80.100 0.000 15.800 245.000 4.500 15.800
7 22 23 17.600 82.800 0.000 0.000 216.000 5.200 0.000
7 22 24 16.900 85.900 0.000 0.000 238.000 3.300 0.000
7 23 1 16.500 89.800 0.000 0.000 233.000 3.400 0.000
7 23 2 16.700 90.800 0.000 0.000 233.000 3.400 0.000
7 23 3 17.100 89.800 0.000 0.000 241.000 3.500 0.000
7 23 4 16.800 90.200 0.000 0.000 230.000 3.300 0.000
7 23 5 16.500 93.600 0.000 0.000 218.000 3.300 0.000
7 23 6 16.700 96.000 0.000 0.000 223.000 3.400 0.000
7 23 7 16.700 97.000 0.046 2.396 232.000 4.100 2.400
7 23 8 16.600 97.200 0.166 11.760 222.000 4.000 11.800
7 23 9 16.800 96.800 0.711 39.325 227.000 4.000 39.600
7 23 10 17.300 95.500 4.249 129.755 234.000 4.800 132.000
7 23 11 17.400 93.500 4.659 167.464 233.000 5.400 170.500
7 23 12 17.900 91.100 3.583 169.216 236.000 5.700 171.900
7 23 13 18.100 88.800 3.676 186.208 239.000 4.300 189.200
7 23 14 18.700 85.800 4.367 209.623 254.000 4.400 213.300
7 23 15 18.600 86.400 2.316 151.375 218.000 4.400 153.300
7 23 16 19.900 86.500 2.338 143.072 215.000 4.300 144.900
7 23 17 20.200 78.800 1.178 90.978 261.000 4.500 91.800
7 23 18 20.300 74.100 2.035 99.910 266.000 4.400 101.100
7 23 19 18.600 81.400 3.976 107.010 286.000 3.200 108.800
7 23 20 18.700 89.500 13.053 106.141 274.000 3.800 110.100
7 23 21 19.700 87.400 43.266 64.428 255.000 3.500 71.100
7 23 22 19.400 85.200 0.000 17.500 314.000 3.500 17.500
7 23 23 18.900 87.900 0.000 0.000 254.000 3.200 0.000
7 23 24 20.000 84.800 0.000 0.000 271.000 3.500 0.000
7 24 1 19.300 82.000 0.000 0.000 269.000 2.600 0.000
7 24 2 18.900 86.400 0.000 0.000 294.000 2.800 0.000
7 24 3 18.400 86.900 0.000 0.000 293.000 2.300 0.000
7 24 4 17.600 87.000 0.000 0.000 276.000 2.200 0.000
7 24 5 17.200 90.300 0.000 0.000 273.000 2.900 0.000
7 24 6 16.800 93.000 0.000 0.000 282.000 2.300 0.000
7 24 7 16.700 93.000 0.144 4.087 254.000 2.000 4.100
7 24 8 17.100 91.400 0.535 20.774 241.000 2.000 20.900
7 24 9 17.800 88.700 1.638 59.070 269.000 2.500 59.700
7 24 10 18.300 86.300 6.795 158.927 290.000 3.000 162.500
7 24 11 18.900 84.300 7.871 204.389 273.000 2.900 209.500
7 24 12 19.400 83.000 14.755 267.179 293.000 3.100 278.200
7 24 13 19.700 80.400 10.296 271.539 280.000 3.100 279.900
7 24 14 20.900 76.800 40.214 347.922 293.000 3.400 381.700
7 24 15 21.300 73.900 80.060 367.233 280.000 3.500 433.600
7 24 16 20.900 73.100 52.220 332.682 292.000 2.900 373.400
7 24 17 22.800 70.500 100.626 312.100 291.000 3.200 382.100
7 24 18 22.400 67.600 139.662 262.665 305.000 2.900 344.000
7 24 19 21.900 68.400 102.371 200.974 323.000 2.500 246.800
7 24 20 22.000 67.700 100.538 134.875 21.000 1.900 165.100
7 24 21 22.000 68.000 625.527 39.526 253.000 2.200 134.200
7 24 22 20.500 71.200 0.000 32.200 265.000 1.800 32.200
7 24 23 19.300 74.500 0.000 0.000 263.000 2.000 0.000
7 24 24 18.100 78.800 0.000 0.000 293.000 2.500 0.000
7 25 1 17.800 82.600 0.000 0.000 269.000 2.100 0.000
7 25 2 17.800 85.500 0.000 0.000 285.000 1.400 0.000
7 25 3 18.300 91.300 0.000 0.000 258.000 1.700 0.000
7 25 4 18.800 92.900 0.000 0.000 287.000 2.400 0.000
7 25 5 18.400 94.000 0.000 0.000 282.000 2.500 0.000
7 25 6 18.200 97.700 0.000 0.000 190.000 2.200 0.000
7 25 7 18.300 98.500 0.037 1.997 219.000 1.700 2.000
7 25 8 18.400 99.000 0.502 19.883 253.000 2.000 20.000
7 25 9 18.500 99.100 0.854 42.474 243.000 2.300 42.800
7 25 10 18.500 98.800 1.108 66.220 242.000 1.800 66.800
7 25 11 19.000 96.400 2.395 119.851 265.000 3.100 121.400
7 25 12 20.100 91.300 20.854 281.868 290.000 3.400 297.400
7 25 13 20.100 87.900 8.723 261.335 263.000 3.600 268.400
7 25 14 20.300 86.100 4.083 201.878 271.000 3.400 205.300
7 25 15 20.700 84.000 6.117 241.342 262.000 3.000 246.400
7 25 16 21.200 83.400 19.148 290.410 248.000 3.300 305.300
7 25 17 22.800 78.500 369.829 265.457 247.000 3.600 521.900
7 25 18 23.900 72.300 669.097 139.432 266.000 3.500 527.500
7 25 19 24.100 69.500 685.983 103.483 275.000 3.300 408.800
7 25 20 23.200 71.200 756.167 60.061 291.000 3.900 285.300
7 25 21 22.500 75.500 900.384 26.400 332.000 4.500 160.000
7 25 22 21.000 78.600 0.000 38.700 355.000 3.300 38.700
7 25 23 19.700 85.100 0.000 0.000 309.000 3.200 0.000
7 25 24 19.600 89.900 0.000 0.000 199.000 3.500 0.000
7 26 1 19.900 91.100 0.000 0.000 284.000 2.700 0.000
7 26 2 20.000 92.700 0.000 0.000 289.000 2.900 0.000
7 26 3 19.600 94.000 0.000 0.000 338.000 3.300 0.000
7 26 4 19.500 94.700 0.000 0.000 331.000 3.800 0.000
7 26 5 19.000 94.600 0.000 0.000 298.000 2.900 0.000
7 26 6 18.400 93.300 0.000 0.000 292.000 3.500 0.000
7 26 7 18.100 92.300 0.044 2.096 276.000 3.500 2.100
7 26 8 18.000 91.200 0.412 17.805 304.000 3.000 17.900
7 26 9 18.200 88.700 2.198 67.366 300.000 3.000 68.200
7 26 10 18.200 85.900 5.200 141.292 303.000 3.200 144.000
7 26 11 18.500 83.500 9.219 210.657 316.000 3.300 216.600
7 26 12 18.600 80.000 6.305 219.118 291.000 2.800 223.800
7 26 13 19.000 75.700 4.082 194.603 296.000 2.900 197.900
7 26 14 18.800 73.600 3.102 175.907 294.000 2.700 178.500
7 26 15 19.100 73.600 3.352 180.336 308.000 3.000 183.100
7 26 16 19.700 71.700 21.168 294.185 276.000 2.900 310.600
7 26 17 20.300 68.600 118.395 311.678 319.000 1.800 393.500
7 26 18 21.600 64.100 249.911 247.672 247.000 1.400 392.000
7 26 19 21.300 62.000 187.715 196.951 324.000 2.600 280.000
7 26 20 21.000 65.800 157.595 132.708 312.000 1.500 179.200
7 26 21 20.500 69.200 415.985 52.653 321.000 1.500 113.100
7 26 22 19.600 74.100 0.000 13.600 296.000 1.500 13.600
7 26 23 17.800 83.600 0.000 0.000 300.000 1.100 0.000
7 26 24 17.000 90.400 0.000 0.000 233.000 0.800 0.000
7 27 1 16.000 94.300 0.000 0.000 234.000 1.400 0.000
7 27 2 15.700 96.600 0.000 0.000 237.000 1.400 0.000
7 27 3 15.800 97.100 0.000 0.000 235.000 1.600 0.000
7 27 4 15.700 97.700 0.000 0.000 251.000 1.500 0.000
7 27 5 15.800 97.700 0.000 0.000 208.000 1.100 0.000
7 27 6 15.800 97.500 0.000 0.000 253.000 1.100 0.000
7 27 7 15.900 97.600 0.096 2.992 264.000 0.400 3.000
7 27 8 16.900 96.500 1.653 35.025 265.000 0.600 35.400
7 27 9 18.000 90.300 14.698 134.665 216.000 0.500 140.200
7 27 10 19.200 82.300 119.114 233.775 10.000 1.000 295.500
7 27 11 21.100 72.500 197.480 284.666 273.000 0.600 411.500
7 27 12 21.900 62.000 103.843 332.727 260.000 1.400 409.600
7 27 13 22.600 57.500 130.354 363.692 344.000 1.300 468.700
7 27 14 23.200 54.900 378.700 316.101 241.000 1.400 631.800
7 27 15 24.300 48.700 517.470 258.532 343.000 1.600 684.200
7 27 16 23.800 48.600 69.084 338.886 320.000 2.000 392.300
7 27 17 24.400 49.900 475.529 230.401 300.000 1.500 557.900
7 27 18 25.500 46.200 752.286 116.966 63.000 1.000 549.500
7 27 19 25.100 45.300 179.322 196.457 297.000 1.300 275.300
7 27 20 25.100 47.000 9.166 95.323 99.000 2.200 98.000
7 27 21 23.700 51.800 6.632 42.657 127.000 1.300 43.600
7 27 22 20.900 65.600 0.000 15.900 289.000 4.600 15.900
7 27 23 20.100 79.900 0.000 0.000 313.000 4.100 0.000
7 27 24 20.100 82.800 0.000 0.000 329.000 3.000 0.000
7 28 1 19.600 84.600 0.000 0.000 294.000 2.700 0.000
7 28 2 19.300 87.400 0.000 0.000 293.000 2.400 0.000
7 28 3 19.000 89.100 0.000 0.000 285.000 3.200 0.000
7 28 4 18.500 91.400 0.000 0.000 299.000 3.100 0.000
7 28 5 18.400 94.100 0.000 0.000 320.000 3.000 0.000
7 28 6 18.400 94.000 0.000 0.000 327.000 2.900 0.000
7 28 7 18.200 94.300 0.046 1.996 349.000 2.600 2.000
7 28 8 18.300 94.500 0.309 15.031 341.000 2.700 15.100
7 28 9 18.500 92.800 0.714 38.033 337.000 3.700 38.300
7 28 10 17.800 92.300 0.993 61.788 320.000 3.000 62.300
7 28 11 18.600 93.400 20.322 241.298 310.000 3.700 254.300
7 28 12 20.300 85.300 149.067 332.697 324.000 4.100 442.700
7 28 13 21.500 73.500 109.691 361.785 318.000 4.700 449.900
7 28 14 22.100 65.500 255.378 355.276 336.000 5.900 567.600
7 28 15 21.900 61.300 246.023 352.979 324.000 6.700 554.800
7 28 16 20.600 66.600 35.057 314.078 295.000 6.000 341.100
7 28 17 21.500 68.000 81.156 304.508 314.000 5.000 360.200
7 28 18 23.000 56.200 650.405 142.866 304.000 6.400 515.100
7 28 19 22.500 50.200 779.422 84.230 314.000 6.500 424.700
7 28 20 22.700 50.600 815.657 52.185 325.000 6.400 287.900
7 28 21 22.000 51.100 878.476 24.106 312.000 4.700 146.100
7 28 22 20.900 54.300 0.000 30.700 311.000 3.900 30.700
7 28 23 20.500 59.200 0.000 0.000 310.000 4.400 0.000
7 28 24 19.400 63.600 0.000 0.000 299.000 3.700 0.000
7 29 1 18.400 69.400 0.000 0.000 286.000 3.800 0.000
7 29 2 18.900 73.600 0.000 0.000 285.000 3.600 0.000
7 29 3 17.900 74.600 0.000 0.000 285.000 4.700 0.000
7 29 4 16.600 77.200 0.000 0.000 279.000 4.500 0.000
7 29 5 15.900 82.000 0.000 0.000 286.000 4.400 0.000
7 29 6 15.500 86.500 0.000 0.000 284.000 4.000 0.000
7 29 7 15.000 88.600 0.791 7.842 288.000 3.800 7.900
7 29 8 15.400 89.000 9.342 72.436 282.000 4.500 74.500
7 29 9 16.500 86.500 155.470 167.038 288.000 5.100 224.700
7 29 10 17.600 80.600 193.917 227.838 290.000 5.200 327.300
7 29 11 18.600 73.500 257.814 271.896 290.000 5.600 436.200
7 29 12 18.600 69.500 180.600 328.658 268.000 5.500 461.500
7 29 13 19.000 66.100 13.172 281.050 277.000 5.900 291.600
7 29 14 19.600 63.400 105.924 373.077 252.000 5.600 460.900
7 29 15 20.200 61.400 218.021 358.658 271.000 5.400 537.000
7 29 16 20.600 56.400 373.071 293.434 239.000 5.200 580.100
7 29 17 17.900 63.600 114.911 308.339 266.000 6.300 386.900
7 29 18 20.700 65.500 667.450 137.638 256.000 4.700 517.800
7 29 19 21.100 55.200 872.261 74.841 288.000 5.900 453.300
7 29 20 20.400 54.800 845.049 49.658 274.000 4.300 291.200
7 29 21 19.900 57.900 934.831 25.031 262.000 2.800 151.700
7 29 22 18.800 63.400 0.000 32.500 270.000 3.200 32.500
7 29 23 17.400 67.300 0.000 0.000 270.000 3.100 0.000
7 29 24 16.400 71.000 0.000 0.000 253.000 3.000 0.000
7 30 1 15.900 76.000 0.000 0.000 248.000 2.700 0.000
7 30 2 14.800 80.600 0.000 0.000 237.000 2.300 0.000
7 30 3 13.900 86.600 0.000 0.000 238.000 2.500 0.000
7 30 4 14.200 87.600 0.000 0.000 218.000 2.600 0.000
7 30 5 14.000 87.100 0.000 0.000 242.000 2.500 0.000
7 30 6 13.500 89.300 0.000 0.000 229.000 2.500 0.000
7 30 7 13.600 90.000 1.682 10.882 235.000 2.300 11.000
7 30 8 14.100 87.900 23.469 83.988 236.000 2.200 89.100
7 30 9 15.500 83.900 222.038 160.993 244.000 2.200 242.700
7 30 10 17.100 76.300 417.975 184.651 239.000 2.800 397.900
7 30 11 18.700 68.200 467.914 214.895 260.000 3.900 511.900
7 30 12 18.900 61.000 448.385 254.979 260.000 4.800 583.700
7 30 13 20.300 54.700 525.617 248.131 245.000 4.500 667.900
7 30 14 21.300 49.500 646.872 207.994 246.000 4.500 742.800
7 30 15 20.800 47.000 377.115 310.125 255.000 4.500 617.700
7 30 16 21.700 46.500 650.580 191.323 257.000 3.500 689.600
7 30 17 22.500 42.200 687.042 158.410 244.000 3.900 626.300
7 30 18 22.500 39.400 821.032 101.583 279.000 3.900 566.900
7 30 19 22.400 39.500 632.571 111.358 259.000 3.900 383.900
7 30 20 22.700 40.800 418.745 102.172 277.000 2.600 220.500
7 30 21 21.400 44.300 669.632 31.787 271.000 4.000 120.200
7 30 22 20.000 51.200 0.000 12.100 297.000 4.200 12.100
7 30 23 18.500 60.300 0.000 0.000 281.000 2.700 0.000
7 30 24 17.800 67.100 0.000 0.000 240.000 2.800 0.000
7 31 1 18.100 68.000 0.000 0.000 252.000 2.700 0.000
7 31 2 18.000 66.400 0.000 0.000 266.000 2.400 0.000
7 31 3 17.600 68.400 0.000 0.000 243.000 2.600 0.000
7 31 4 17.300 70.400 0.000 0.000 232.000 2.700 0.000
7 31 5 15.300 79.800 0.000 0.000 225.000 2.600 0.000
7 31 6 14.900 91.500 0.000 0.000 198.000 2.300 0.000
7 31 7 14.600 94.100 0.709 6.753 212.000 2.700 6.800
7 31 8 14.800 93.900 0.632 20.564 218.000 3.000 20.700
7 31 9 15.300 90.800 1.668 56.591 216.000 3.800 57.200
7 31 10 15.800 86.400 5.275 138.723 219.000 4.100 141.400
7 31 11 17.000 81.400 85.639 281.664 216.000 4.400 335.800
7 31 12 18.100 75.700 70.628 321.096 233.000 5.200 372.700
7 31 13 18.700 69.600 10.755 268.937 231.000 4.800 277.500
7 31 14 15.200 76.400 1.306 113.223 263.000 5.400 114.300
7 31 15 16.200 90.500 7.426 252.362 214.000 2.700 258.400
7 31 16 18.100 86.800 51.328 325.521 226.000 4.200 364.700
7 31 17 17.700 83.300 19.191 253.683 277.000 4.900 266.700
7 31 18 17.900 82.500 271.569 238.081 285.000 4.900 391.200
7 31 19 17.900 77.900 260.396 182.223 273.000 5.300 293.600
7 31 20 18.000 77.000 178.620 124.924 265.000 3.800 174.800
7 31 21 17.700 76.000 535.397 39.319 271.000 3.000 108.100
7 31 22 17.400 77.100 0.000 24.400 253.000 1.700 24.400
7 31 23 17.100 79.800 0.000 0.000 227.000 2.700 0.000
7 31 24 16.300 82.300 0.000 0.000 229.000 2.700 0.000
8 1 1 16.200 84.800 0.000 0.000 207.000 2.700 0.000
8 1 2 16.000 86.400 0.000 0.000 233.000 2.300 0.000
8 1 3 15.600 92.500 0.000 0.000 195.000 2.400 0.000
8 1 4 15.500 92.600 0.000 0.000 227.000 2.600 0.000
8 1 5 15.500 92.900 0.000 0.000 221.000 2.800 0.000
8 1 6 15.300 93.900 0.000 0.000 240.000 2.600 0.000
8 1 7 15.200 95.000 0.397 4.875 235.000 2.300 4.900
8 1 8 15.300 95.400 3.427 46.775 263.000 2.100 47.500
8 1 9 16.600 92.900 8.034 114.691 257.000 3.000 117.600
8 1 10 17.100 88.400 57.749 217.858 250.000 2.900 247.000
8 1 11 18.300 83.200 28.535 249.737 254.000 3.300 267.700
8 1 12 18.500 78.200 58.325 314.634 242.000 3.300 357.100
8 1 13 19.300 74.600 175.034 355.673 242.000 3.200 494.600
8 1 14 20.400 71.300 73.904 362.562 235.000 3.700 423.300
8 1 15 17.100 79.500 5.942 234.183 243.000 4.300 239.000
8 1 16 18.600 86.300 187.527 339.154 204.000 3.600 481.800
8 1 17 19.800 78.700 64.305 294.563 241.000 3.300 338.000
8 1 18 20.300 72.600 142.040 253.341 208.000 3.500 333.000
8 1 19 21.100 68.400 687.017 98.862 222.000 3.000 390.500
8 1 20 21.200 66.500 631.100 71.552 228.000 2.900 245.600
8 1 21 20.800 65.600 958.732 23.645 250.000 2.200 143.300
8 1 22 19.200 71.400 0.000 25.900 206.000 2.000 25.900
8 1 23 18.400 79.400 0.000 0.000 241.000 2.700 0.000
8 1 24 17.300 83.500 0.000 0.000 233.000 2.400 0.000
8 2 1 16.600 87.900 0.000 0.000 217.000 2.600 0.000
8 2 2 16.200 90.400 0.000 0.000 241.000 2.400 0.000
8 2 3 16.100 91.500 0.000 0.000 234.000 2.200 0.000
8 2 4 15.800 92.400 0.000 0.000 235.000 2.200 0.000
8 2 5 15.700 93.500 0.000 0.000 232.000 2.400 0.000
8 2 6 15.800 93.700 0.000 0.000 231.000 2.600 0.000
8 2 7 16.300 93.200 0.021 1.099 265.000 2.300 1.100
8 2 8 16.600 91.900 0.565 18.882 268.000 2.700 19.000
8 2 9 16.400 92.800 12.474 124.822 258.000 3.100 129.300
8 2 10 17.000 91.600 38.304 206.979 266.000 3.200 226.200
8 2 11 17.800 85.300 54.978 269.340 265.000 3.300 303.800
8 2 12 18.600 77.300 128.313 328.007 249.000 3.400 421.100
8 2 13 19.100 72.500 201.294 350.540 255.000 3.400 509.800
8 2 14 20.500 67.500 315.165 332.982 207.000 3.900 591.200
8 2 15 20.100 64.600 128.113 365.288 261.000 3.400 468.800
8 2 16 21.400 64.600 681.239 178.663 245.000 2.800 695.000
8 2 17 22.300 59.800 732.672 142.913 235.000 3.400 635.700
8 2 18 22.800 53.900 727.133 119.854 236.000 4.000 525.400
8 2 19 23.100 50.800 783.422 80.834 237.000 3.200 410.800
8 2 20 22.700 51.200 884.243 47.570 263.000 3.200 288.300
8 2 21 22.000 53.800 971.240 23.232 238.000 2.400 140.800
8 2 22 19.800 62.800 0.000 24.200 208.000 1.700 24.200
8 2 23 18.000 74.800 0.000 0.000 200.000 1.800 0.000
8 2 24 17.000 81.500 0.000 0.000 172.000 1.900 0.000
8 3 1 16.300 85.400 0.000 0.000 240.000 1.700 0.000
8 3 2 15.300 89.300 0.000 0.000 269.000 2.300 0.000
8 3 3 16.300 91.400 0.000 0.000 281.000 2.600 0.000
8 3 4 16.000 90.900 0.000 0.000 266.000 2.400 0.000
8 3 5 15.600 92.600 0.000 0.000 279.000 3.100 0.000
8 3 6 15.300 94.500 0.000 0.000 270.000 2.700 0.000
8 3 7 15.100 95.400 0.911 6.949 263.000 2.900 7.000
8 3 8 15.600 93.600 3.346 44.814 263.000 3.600 45.500
8 3 9 16.400 88.200 13.362 125.344 271.000 3.800 130.100
8 3 10 16.500 84.400 13.447 175.891 273.000 4.100 182.600
8 3 11 16.500 84.300 4.209 152.773 258.000 3.700 155.400
8 3 12 16.700 83.000 4.308 178.986 261.000 4.300 182.100
8 3 13 17.300 79.300 45.272 331.899 263.000 4.300 367.600
8 3 14 18.700 71.900 149.989 368.704 255.000 4.200 491.200
8 3 15 19.000 66.000 89.609 360.038 247.000 4.800 432.200
8 3 16 19.300 65.100 60.262 327.494 280.000 4.400 373.000
8 3 17 18.700 65.000 36.598 274.694 257.000 3.900 299.200
8 3 18 18.000 69.500 9.686 183.429 270.000 4.100 188.800
8 3 19 17.400 74.800 9.392 137.276 265.000 4.300 141.200
8 3 20 17.600 75.200 77.518 118.978 257.000 4.500 139.800
8 3 21 17.300 75.600 52.561 50.140 254.000 4.300 56.300
8 3 22 16.700 76.900 0.000 19.200 239.000 4.500 19.200
8 3 23 16.400 78.200 0.000 0.000 235.000 3.700 0.000
8 3 24 16.200 79.400 0.000 0.000 233.000 2.800 0.000
8 4 1 15.700 83.800 0.000 0.000 227.000 3.300 0.000
8 4 2 15.500 90.200 0.000 0.000 182.000 2.900 0.000
8 4 3 15.600 93.300 0.000 0.000 181.000 2.500 0.000
8 4 4 15.400 93.500 0.000 0.000 186.000 2.500 0.000
8 4 5 15.400 92.400 0.000 0.000 202.000 3.100 0.000
8 4 6 15.300 91.500 0.000 0.000 216.000 2.800 0.000
8 4 7 15.200 91.800 1.270 7.933 220.000 2.800 8.000
8 4 8 15.400 92.000 5.106 54.271 211.000 3.000 55.300
8 4 9 15.600 91.600 2.929 72.267 210.000 3.000 73.300
8 4 10 15.300 93.800 3.308 107.859 206.000 3.500 109.500
8 4 11 16.200 96.200 42.918 259.935 225.000 3.200 286.600
8 4 12 18.400 88.800 288.186 300.252 243.000 4.200 507.800
8 4 13 18.200 81.400 18.671 292.926 236.000 4.600 307.600
8 4 14 17.700 87.000 131.884 368.242 205.000 3.600 475.600
8 4 15 19.700 86.900 291.189 333.707 247.000 4.100 567.400
8 4 16 19.200 83.100 194.444 334.630 255.000 4.200 480.900
8 4 17 21.700 76.000 719.870 145.569 273.000 3.800 625.400
8 4 18 23.100 63.100 790.179 104.589 291.000 4.700 540.200
8 4 19 23.500 55.800 852.239 71.731 243.000 4.900 424.800
8 4 20 23.100 50.100 883.595 46.250 268.000 3.200 280.300
8 4 21 21.400 54.700 840.315 19.831 245.000 1.700 115.000
8 4 22 19.700 67.400 0.000 15.700 169.000 1.800 15.700
8 4 23 18.700 75.100 0.000 0.000 158.000 2.500 0.000
8 4 24 18.500 77.100 0.000 0.000 171.000 2.400 0.000
8 5 1 18.900 75.100 0.000 0.000 211.000 2.300 0.000
8 5 2 20.000 71.600 0.000 0.000 223.000 2.900 0.000
8 5 3 20.000 70.800 0.000 0.000 198.000 3.200 0.000
8 5 4 20.100 73.700 0.000 0.000 209.000 3.600 0.000
8 5 5 19.300 77.700 0.000 0.000 210.000 3.900 0.000
8 5 6 18.300 85.500 0.000 0.000 187.000 3.900 0.000
8 5 7 18.700 90.400 0.000 1.100 197.000 3.400 1.100
8 5 8 18.400 91.700 0.137 8.873 203.000 2.900 8.900
8 5 9 18.600 94.000 1.387 49.515 235.000 2.800 50.000
8 5 10 18.900 94.700 3.999 117.728 243.000 3.800 119.700
8 5 11 18.900 92.400 1.624 94.695 277.000 5.100 95.700
8 5 12 17.300 90.600 2.272 129.670 265.000 3.600 131.300
8 5 13 17.300 91.800 1.883 129.025 257.000 2.800 130.500
8 5 14 17.100 92.100 2.102 141.095 260.000 3.500 142.800
8 5 15 16.400 89.900 2.406 148.676 232.000 3.600 150.600
8 5 16 17.100 88.800 5.581 210.719 269.000 3.400 214.900
8 5 17 17.500 87.400 14.514 237.171 252.000 3.700 246.800
8 5 18 19.100 77.500 568.749 159.168 265.000 4.600 470.800
8 5 19 19.600 66.800 905.556 73.491 247.000 4.100 445.400
8 5 20 19.900 64.200 883.407 45.573 234.000 3.500 276.200
8 5 21 19.300 68.100 803.619 20.230 215.000 4.400 108.000
8 5 22 18.200 76.000 0.000 13.200 212.000 3.900 13.200
8 5 23 17.400 74.800 0.000 0.000 298.000 6.200 0.000
8 5 24 15.800 71.600 0.000 0.000 275.000 3.300 0.000
8 6 1 15.100 74.300 0.000 0.000 284.000 3.600 0.000
8 6 2 14.800 75.900 0.000 0.000 279.000 3.600 0.000
8 6 3 14.100 80.000 0.000 0.000 250.000 3.300 0.000
8 6 4 13.900 82.900 0.000 0.000 251.000 3.000 0.000
8 6 5 13.500 83.300 0.000 0.000 252.000 3.000 0.000
8 6 6 13.200 83.400 0.000 0.000 241.000 3.300 0.000
8 6 7 13.000 85.000 0.000 7.000 254.000 3.200 7.000
8 6 8 13.600 86.000 25.442 76.143 255.000 3.800 81.100
8 6 9 14.500 82.500 269.833 146.806 253.000 4.600 240.300
8 6 10 15.900 77.500 473.421 165.123 264.000 4.700 397.100
8 6 11 16.900 72.000 653.659 153.517 269.000 4.900 555.900
8 6 12 18.400 66.300 632.717 185.420 259.000 5.000 637.600
8 6 13 19.000 61.300 512.009 248.492 250.000 5.600 648.100
8 6 14 19.700 55.800 517.354 255.317 265.000 5.500 673.600
8 6 15 19.700 52.700 282.322 334.135 264.000 6.000 559.100
8 6 16 20.600 51.100 337.460 297.069 252.000 5.300 548.900
8 6 17 20.900 48.600 475.982 221.664 275.000 4.400 535.900
8 6 18 21.700 47.000 773.503 106.841 260.000 4.200 528.000
8 6 19 21.700 44.400 915.378 73.623 277.000 5.300 446.200
8 6 20 21.200 43.300 895.865 45.524 276.000 4.100 275.900
8 6 21 20.500 46.400 970.132 20.147 257.000 2.600 122.100
8 6 22 18.500 56.400 0.000 16.300 257.000 2.200 16.300
8 6 23 16.500 70.700 0.000 0.000 236.000 2.100 0.000
8 6 24 15.300 79.800 0.000 0.000 236.000 2.700 0.000
8 7 1 14.300 85.500 0.000 0.000 234.000 2.600 0.000
8 7 2 13.900 88.900 0.000 0.000 208.000 1.600 0.000
8 7 3 13.500 90.200 0.000 0.000 241.000 2.200 0.000
8 7 4 12.900 91.800 0.000 0.000 232.000 1.500 0.000
8 7 5 13.100 92.700 0.000 0.000 209.000 1.500 0.000
8 7 6 13.500 92.400 0.000 0.000 198.000 1.700 0.000
8 7 7 13.100 92.700 0.000 2.000 204.000 1.200 2.000
8 7 8 13.400 93.200 1.677 29.779 170.000 1.300 30.100
8 7 9 15.000 88.100 10.244 114.984 136.000 0.800 118.500
